,Unnamed: 0,title,text,rating,final_text,final_title,title_text,year
389,389,Costelinha excelente,"Atendimento muito cordial, apesar do tempo de espera.....comida como sempre deliciosa. O chopp bem gelado, como gostamos....",1,atendimento cordial apesar tempo espera comida sempre deliciosa chopp bem gelado gostamos,costelinha excelente,atendimento cordial apesar tempo espera comida sempre deliciosa chopp bem gelado gostamos costelinha excelente,2017
390,390,Excelente!,"Já fui diversas vezes e super recomendo! Comida e atendimento excelentes. Única observação a ser feita é que nos happy hours de sexta-feira é bem lotado, o tempo de espera é grande e os garçons nem sempre dão conta da demanda. É preciso ter paciência...Mais",1,diversas vezes super recomendo comida atendimento excelentes única observação ser feita happy hours sexta feira bem lotado tempo espera grande garçons sempre dão conta demanda preciso ter paciência,excelente,diversas vezes super recomendo comida atendimento excelentes única observação ser feita happy hours sexta feira bem lotado tempo espera grande garçons sempre dão conta demanda preciso ter paciência excelente,2017
391,391,Excelente bar estilo Australiano / Americano,"Gosto muito do atendimento, das carnes, da big cebola, sem falar nos drinks.

Uma ótima opção para reunir os amigos, a família ou até para aquela paquera gostosa. 

O ambiente é sensacional. Aconchegante e com pessoas lindas o tempo todo.",1,gosto atendimento carnes big cebola falar drinks ótima opção reunir amigos família paquera gostosa ambiente sensacional aconchegante pessoas lindas tempo todo,excelente bar estilo australiano americano,gosto atendimento carnes big cebola falar drinks ótima opção reunir amigos família paquera gostosa ambiente sensacional aconchegante pessoas lindas tempo todo excelente bar estilo australiano americano,2017
392,392,já foi muito melhor.....,"Não é Ruim, mas já foi muito melhor, sempre cheio, atendimento não é lá essas coisas......
ultimamente o atendimento não atendeu as expectativas, a comida não é ruim, mas os contratempos não ajudam.",0,ruim melhor sempre cheio atendimento coisas ultimamente atendimento atendeu expectativas comida ruim contratempos ajudam,melhor,ruim melhor sempre cheio atendimento coisas ultimamente atendimento atendeu expectativas comida ruim contratempos ajudam melhor,2017
393,393,Um fim de tarde com chopp geladinho..,"Outback, restaurante estilo comida americana, com um belo chopp gelado. Ah de se dizer que as refeições são bem servidas. Dependendo do garçon que lhe atender, você será bem atendido, quero dizer que seu copo nunca ficará vazio. Vale a pena sim ir no Outback,...Mais",1,outback restaurante estilo comida americana belo chopp gelado dizer refeições bem servidas dependendo garçon atender bem atendido quero dizer copo nunca ficará vazio vale pena sim outback,fim tarde chopp geladinho,outback restaurante estilo comida americana belo chopp gelado dizer refeições bem servidas dependendo garçon atender bem atendido quero dizer copo nunca ficará vazio vale pena sim outback fim tarde chopp geladinho,2017
394,394,Uma delícia!,"Serviço nota 10, ambiente tranquilo para todos os públicos e comida sem igual, além do preço pra lá de acessível! Vale a visita, sempre!",1,serviço nota ambiente tranquilo todos públicos comida igual além preço pra acessível vale visita sempre,delícia,serviço nota ambiente tranquilo todos públicos comida igual além preço pra acessível vale visita sempre delícia,2017
395,395,Pornograficamente perfeito,"As costelas, as batatas, aquela cebola... nham nham nham. E o trio de margritas?! Aí fecha tudo com o cheese cake. Abala qualquer almoço. Vou sempre que estou por perto de alguma casa. Recomendo muito.",1,costelas batatas cebola nham nham nham trio margritas fecha tudo cheese cake abala qualquer almoço vou sempre perto alguma casa recomendo,pornograficamente perfeito,costelas batatas cebola nham nham nham trio margritas fecha tudo cheese cake abala qualquer almoço vou sempre perto alguma casa recomendo pornograficamente perfeito,2017
396,396,Perfeito!,"Muito bom para os finais de semana.
BBB - Bom Bonito Barato
Tempero marcante, atendimento perfeito, ambiente agradável.",1,bom finais semana bbb bom bonito barato tempero marcante atendimento perfeito ambiente agradável,perfeito,bom finais semana bbb bom bonito barato tempero marcante atendimento perfeito ambiente agradável perfeito,2017
397,397,perfeito,"Atendentes atenciosos, comidas bem preparada, sobremesas deliciosas, a batata com bacon, as coxinhas de frango e a salada são excelentes",1,atendentes atenciosos comidas bem preparada sobremesas deliciosas batata bacon coxinhas frango salada excelentes,perfeito,atendentes atenciosos comidas bem preparada sobremesas deliciosas batata bacon coxinhas frango salada excelentes perfeito,2017
398,398,Adoroooo,"Sou suspeita para falar, pois adoro o Outback...o ambiente, as comidas e bebidas! Vale a pena ir no happy hour. Só que tem q chegar cedo para conseguir mesa.",1,suspeita falar pois adoro outback ambiente comidas bebidas vale pena happy hour chegar cedo conseguir mesa,adoroooo,suspeita falar pois adoro outback ambiente comidas bebidas vale pena happy hour chegar cedo conseguir mesa adoroooo,2017
399,399,Baby ribs!,A melhor costelinha de porco com molho Barbecue. Os demais restaurantes do estilo steak house não são tão bons como esse. Claro que o Outback é bastante caro. Mas ele aceita sodexo e alelo. O suco de morango com laranja é sem dúvidas o melhor....Mais,1,melhor costelinha porco molho barbecue demais restaurantes estilo steak house tão bons claro outback bastante caro aceita sodexo alelo suco morango laranja dúvidas melhor,baby ribs,melhor costelinha porco molho barbecue demais restaurantes estilo steak house tão bons claro outback bastante caro aceita sodexo alelo suco morango laranja dúvidas melhor baby ribs,2017
400,400,Amo esse lugar!,"A comida é maravilhosa, o menu é cheio de opções de carnes deliciosas, em destaque a costelinha que é sem dúvidas o prato chefe da casa. O atendimento é um diferencial e o custo benefício é muito justo.",1,comida maravilhosa menu cheio opções carnes deliciosas destaque costelinha dúvidas prato chefe casa atendimento diferencial custo benefício justo,amo lugar,comida maravilhosa menu cheio opções carnes deliciosas destaque costelinha dúvidas prato chefe casa atendimento diferencial custo benefício justo amo lugar,2017
401,401,Almoço com as crianças! Péssimo!!!,"Trata-se de experiência extremamente negativa no Outback do Parkshopping -Brasília. Fui levar para almoçar minha filha e sua amiga (10 anos de idade). Atendimento sofrível, em absoluto! Pedimos o prato e, após 01 hora e meia de espera e como não havia manifestação alguma por...Mais",0,trata experiência extremamente negativa outback parkshopping brasília levar almoçar filha amiga anos idade atendimento sofrível absoluto pedimos prato após hora meia espera havia manifestação alguma,almoço crianças péssimo,trata experiência extremamente negativa outback parkshopping brasília levar almoçar filha amiga anos idade atendimento sofrível absoluto pedimos prato após hora meia espera havia manifestação alguma almoço crianças péssimo,2017
402,402,uma costela inesquecível,"um almoço maravilhoso, caipiroskas maravilhosa de limão siciliano, uma costela sem igual, depois experimentei um chopp que mais parecia um sorvete de tão cremoso de gelado, super recomendo",1,almoço maravilhoso caipiroskas maravilhosa limão siciliano costela igual experimentei chopp parecia sorvete tão cremoso gelado super recomendo,costela inesquecível,almoço maravilhoso caipiroskas maravilhosa limão siciliano costela igual experimentei chopp parecia sorvete tão cremoso gelado super recomendo costela inesquecível,2017
403,403,Top,"Ótimo ambiente muito descontraído, ótimo atendimento e os pratos todos bem feito e uma delícia...

Com certeza vou voltar...",1,ótimo ambiente descontraído ótimo atendimento pratos todos bem feito delícia certeza vou voltar,top,ótimo ambiente descontraído ótimo atendimento pratos todos bem feito delícia certeza vou voltar top,2017
404,404,Búfalowings ,"Uma boa opção pra fugir da tradicional costela é a bufalowings, peça bem apimentada. O chope vale cada centavo, caneca congelada e rápido, uma boa opção pra mulherada é a Jacklemonade (não está no cardápio, peça ao garçom).",1,boa opção pra fugir tradicional costela bufalowings peça bem apimentada chope vale cada centavo caneca congelada rápido boa opção pra mulherada jacklemonade cardápio peça garçom,búfalowings,boa opção pra fugir tradicional costela bufalowings peça bem apimentada chope vale cada centavo caneca congelada rápido boa opção pra mulherada jacklemonade cardápio peça garçom búfalowings,2017
405,405,Muito bom,"Além do sabor excelente, o ambiente é extremamente agradável e o atendimento muito bom. Funcionários sempre gentis e ágeis.",1,além sabor excelente ambiente extremamente agradável atendimento bom funcionários sempre gentis ágeis,bom,além sabor excelente ambiente extremamente agradável atendimento bom funcionários sempre gentis ágeis bom,2017
406,406,Bem atendidos,"A comida do outback é sempre uma delícia, não há o que se falar. Mas quando o atendimento é bom, tudo fica melhor. Fomos muito bem atendidos nesse dia. Houveram problemas com o ponto da carne e rapidamente foi resolvido.",1,comida outback sempre delícia falar atendimento bom tudo fica melhor bem atendidos nesse dia problemas ponto carne rapidamente resolvido,bem atendidos,comida outback sempre delícia falar atendimento bom tudo fica melhor bem atendidos nesse dia problemas ponto carne rapidamente resolvido bem atendidos,2017
407,407,Excelente Opção de Restaurante,"Excelente Opção de Restaurante
Apesar de muito caro, tem um ótimo ambiente com ótima comida e atendimento
O lugar é muito concorrido e mesas com muitos lugares são difíceis de se conseguir.",1,excelente opção restaurante apesar caro ótimo ambiente ótima comida atendimento lugar concorrido mesas muitos lugares difíceis conseguir,excelente opção restaurante,excelente opção restaurante apesar caro ótimo ambiente ótima comida atendimento lugar concorrido mesas muitos lugares difíceis conseguir excelente opção restaurante,2017
408,408,Fugiu do padrão ,"Não entendi o que houve, talvez tenha sido só azar mesmo e eu tenha pego um dia ruim lá.
Primeiro chegamos e depois que a recepcionista nos indicou a mesa,  esperamos por quase meia hora e nenhum garçom veio nos atender, tive que voltar lá...Mais",0,entendi talvez sido azar pego dia ruim primeiro chegamos recepcionista indicou mesa esperamos quase meia hora nenhum garçom veio atender voltar,fugiu padrão,entendi talvez sido azar pego dia ruim primeiro chegamos recepcionista indicou mesa esperamos quase meia hora nenhum garçom veio atender voltar fugiu padrão,2017
